material_code,material_name,period_month,demand_qty,source
MAT-SCREW-6X34,Screw 6x3/4,2023-01-01,3.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2023-02-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2023-03-01,3.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2023-04-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2023-05-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2023-06-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2023-07-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2023-08-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2023-09-01,1.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2023-10-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2023-11-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2023-12-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2024-01-01,3.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2024-02-01,3.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2024-03-01,2.0,real
MAT-SCREW-6X34,Screw 6x3/4,2024-04-01,3.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2024-05-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2024-06-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2024-07-01,1.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2024-08-01,1.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2024-09-01,1.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2024-10-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2024-11-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2024-12-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2025-01-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2025-02-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2025-03-01,3.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2025-04-01,3.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2025-05-01,3.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2025-06-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2025-07-01,1.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2025-08-01,1.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2025-09-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2025-10-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2025-11-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2025-12-01,2.0,synthetic
MAT-SCREW-6X34,Screw 6x3/4,2026-01-01,2.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2023-01-01,4.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2023-02-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2023-03-01,4.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2023-04-01,4.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2023-05-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2023-06-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2023-07-01,2.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2023-08-01,2.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2023-09-01,2.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2023-10-01,2.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2023-11-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2023-12-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2024-01-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2024-02-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2024-03-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2024-04-01,4.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2024-05-01,4.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2024-06-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2024-07-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2024-08-01,2.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2024-09-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2024-10-01,2.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2024-11-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2024-12-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2025-01-01,4.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2025-02-01,4.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2025-03-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2025-04-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2025-05-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2025-06-01,2.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2025-07-01,2.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2025-08-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2025-09-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2025-10-01,2.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2025-11-01,2.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2025-12-01,3.0,synthetic
MAT-SCREW-8X1,Screw 8x1,2026-01-01,3.0,real
MAT-SCREW-8X2,Screw 8x2,2023-01-01,4.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2023-02-01,4.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2023-03-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2023-04-01,4.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2023-05-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2023-06-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2023-07-01,2.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2023-08-01,2.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2023-09-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2023-10-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2023-11-01,2.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2023-12-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2024-01-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2024-02-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2024-03-01,3.0,real
MAT-SCREW-8X2,Screw 8x2,2024-04-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2024-05-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2024-06-01,2.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2024-07-01,2.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2024-08-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2024-09-01,2.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2024-10-01,2.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2024-11-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2024-12-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2025-01-01,4.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2025-02-01,4.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2025-03-01,4.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2025-04-01,5.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2025-05-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2025-06-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2025-07-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2025-08-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2025-09-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2025-10-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2025-11-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2025-12-01,3.0,synthetic
MAT-SCREW-8X2,Screw 8x2,2026-01-01,4.0,synthetic
MAT-SDBC,SDBC,2023-01-01,18.0,synthetic
MAT-SDBC,SDBC,2023-02-01,17.0,synthetic
MAT-SDBC,SDBC,2023-03-01,18.0,synthetic
MAT-SDBC,SDBC,2023-04-01,18.0,synthetic
MAT-SDBC,SDBC,2023-05-01,13.0,synthetic
MAT-SDBC,SDBC,2023-06-01,9.0,synthetic
MAT-SDBC,SDBC,2023-07-01,9.0,synthetic
MAT-SDBC,SDBC,2023-08-01,7.0,synthetic
MAT-SDBC,SDBC,2023-09-01,8.0,synthetic
MAT-SDBC,SDBC,2023-10-01,11.0,synthetic
MAT-SDBC,SDBC,2023-11-01,13.0,synthetic
MAT-SDBC,SDBC,2023-12-01,12.0,synthetic
MAT-SDBC,SDBC,2024-01-01,12.0,synthetic
MAT-SDBC,SDBC,2024-02-01,13.0,synthetic
MAT-SDBC,SDBC,2024-03-01,10.0,real
MAT-SDBC,SDBC,2024-04-01,16.0,synthetic
MAT-SDBC,SDBC,2024-05-01,12.0,synthetic
MAT-SDBC,SDBC,2024-06-01,10.0,synthetic
MAT-SDBC,SDBC,2024-07-01,8.0,synthetic
MAT-SDBC,SDBC,2024-08-01,7.0,synthetic
MAT-SDBC,SDBC,2024-09-01,8.0,synthetic
MAT-SDBC,SDBC,2024-10-01,8.0,synthetic
MAT-SDBC,SDBC,2024-11-01,10.0,synthetic
MAT-SDBC,SDBC,2024-12-01,15.0,synthetic
MAT-SDBC,SDBC,2025-01-01,18.0,synthetic
MAT-SDBC,SDBC,2025-02-01,17.0,synthetic
MAT-SDBC,SDBC,2025-03-01,20.0,synthetic
MAT-SDBC,SDBC,2025-04-01,18.0,synthetic
MAT-SDBC,SDBC,2025-05-01,18.0,synthetic
MAT-SDBC,SDBC,2025-06-01,12.0,synthetic
MAT-SDBC,SDBC,2025-07-01,10.0,synthetic
MAT-SDBC,SDBC,2025-08-01,10.0,synthetic
MAT-SDBC,SDBC,2025-09-01,11.0,synthetic
MAT-SDBC,SDBC,2025-10-01,12.0,synthetic
MAT-SDBC,SDBC,2025-11-01,12.0,synthetic
MAT-SDBC,SDBC,2025-12-01,13.0,synthetic
MAT-SDBC,SDBC,2026-01-01,15.0,real
MAT-SEALANT,Sealant (Brown/W),2023-01-01,3.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2023-02-01,4.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2023-03-01,4.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2023-04-01,3.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2023-05-01,3.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2023-06-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2023-07-01,1.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2023-08-01,1.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2023-09-01,1.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2023-10-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2023-11-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2023-12-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2024-01-01,3.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2024-02-01,4.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2024-03-01,2.0,real
MAT-SEALANT,Sealant (Brown/W),2024-04-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2024-05-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2024-06-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2024-07-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2024-08-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2024-09-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2024-10-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2024-11-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2024-12-01,3.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2025-01-01,4.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2025-02-01,4.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2025-03-01,3.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2025-04-01,4.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2025-05-01,4.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2025-06-01,3.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2025-07-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2025-08-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2025-09-01,2.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2025-10-01,3.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2025-11-01,3.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2025-12-01,3.0,synthetic
MAT-SEALANT,Sealant (Brown/W),2026-01-01,4.0,real
MAT-TOPBOT,Top/Bottom,2023-01-01,9.0,synthetic
MAT-TOPBOT,Top/Bottom,2023-02-01,11.0,synthetic
MAT-TOPBOT,Top/Bottom,2023-03-01,10.0,synthetic
MAT-TOPBOT,Top/Bottom,2023-04-01,11.0,synthetic
MAT-TOPBOT,Top/Bottom,2023-05-01,11.0,synthetic
MAT-TOPBOT,Top/Bottom,2023-06-01,8.0,synthetic
MAT-TOPBOT,Top/Bottom,2023-07-01,7.0,synthetic
MAT-TOPBOT,Top/Bottom,2023-08-01,6.0,synthetic
MAT-TOPBOT,Top/Bottom,2023-09-01,5.0,synthetic
MAT-TOPBOT,Top/Bottom,2023-10-01,6.0,synthetic
MAT-TOPBOT,Top/Bottom,2023-11-01,8.0,synthetic
MAT-TOPBOT,Top/Bottom,2023-12-01,10.0,synthetic
MAT-TOPBOT,Top/Bottom,2024-01-01,13.0,synthetic
MAT-TOPBOT,Top/Bottom,2024-02-01,13.0,synthetic
MAT-TOPBOT,Top/Bottom,2024-03-01,2.0,real
MAT-TOPBOT,Top/Bottom,2024-04-01,8.0,synthetic
MAT-TOPBOT,Top/Bottom,2024-05-01,8.0,synthetic
MAT-TOPBOT,Top/Bottom,2024-06-01,6.0,synthetic
MAT-TOPBOT,Top/Bottom,2024-07-01,7.0,synthetic
MAT-TOPBOT,Top/Bottom,2024-08-01,7.0,synthetic
MAT-TOPBOT,Top/Bottom,2024-09-01,7.0,synthetic
MAT-TOPBOT,Top/Bottom,2024-10-01,7.0,synthetic
MAT-TOPBOT,Top/Bottom,2024-11-01,8.0,synthetic
MAT-TOPBOT,Top/Bottom,2024-12-01,9.0,synthetic
MAT-TOPBOT,Top/Bottom,2025-01-01,11.0,synthetic
MAT-TOPBOT,Top/Bottom,2025-02-01,10.0,synthetic
MAT-TOPBOT,Top/Bottom,2025-03-01,12.0,synthetic
MAT-TOPBOT,Top/Bottom,2025-04-01,12.0,synthetic
MAT-TOPBOT,Top/Bottom,2025-05-01,12.0,synthetic
MAT-TOPBOT,Top/Bottom,2025-06-01,8.0,synthetic
MAT-TOPBOT,Top/Bottom,2025-07-01,6.0,synthetic
MAT-TOPBOT,Top/Bottom,2025-08-01,5.0,synthetic
MAT-TOPBOT,Top/Bottom,2025-09-01,6.0,synthetic
MAT-TOPBOT,Top/Bottom,2025-10-01,7.0,synthetic
MAT-TOPBOT,Top/Bottom,2025-11-01,9.0,synthetic
MAT-TOPBOT,Top/Bottom,2025-12-01,10.0,synthetic
MAT-TOPBOT,Top/Bottom,2026-01-01,5.0,real
MAT-TROLLER-S,T-Roller S,2023-01-01,29.0,synthetic
MAT-TROLLER-S,T-Roller S,2023-02-01,31.0,synthetic
MAT-TROLLER-S,T-Roller S,2023-03-01,30.0,synthetic
MAT-TROLLER-S,T-Roller S,2023-04-01,31.0,synthetic
MAT-TROLLER-S,T-Roller S,2023-05-01,27.0,synthetic
MAT-TROLLER-S,T-Roller S,2023-06-01,22.0,synthetic
MAT-TROLLER-S,T-Roller S,2023-07-01,16.0,synthetic
MAT-TROLLER-S,T-Roller S,2023-08-01,13.0,synthetic
MAT-TROLLER-S,T-Roller S,2023-09-01,17.0,synthetic
MAT-TROLLER-S,T-Roller S,2023-10-01,15.0,synthetic
MAT-TROLLER-S,T-Roller S,2023-11-01,22.0,synthetic
MAT-TROLLER-S,T-Roller S,2023-12-01,26.0,synthetic
MAT-TROLLER-S,T-Roller S,2024-01-01,27.0,synthetic
MAT-TROLLER-S,T-Roller S,2024-02-01,34.0,synthetic
MAT-TROLLER-S,T-Roller S,2024-03-01,30.0,real
MAT-TROLLER-S,T-Roller S,2024-04-01,27.0,synthetic
MAT-TROLLER-S,T-Roller S,2024-05-01,25.0,synthetic
MAT-TROLLER-S,T-Roller S,2024-06-01,26.0,synthetic
MAT-TROLLER-S,T-Roller S,2024-07-01,21.0,synthetic
MAT-TROLLER-S,T-Roller S,2024-08-01,19.0,synthetic
MAT-TROLLER-S,T-Roller S,2024-09-01,14.0,synthetic
MAT-TROLLER-S,T-Roller S,2024-10-01,20.0,synthetic
MAT-TROLLER-S,T-Roller S,2024-11-01,20.0,synthetic
MAT-TROLLER-S,T-Roller S,2024-12-01,21.0,synthetic
MAT-TROLLER-S,T-Roller S,2025-01-01,29.0,synthetic
MAT-TROLLER-S,T-Roller S,2025-02-01,29.0,synthetic
MAT-TROLLER-S,T-Roller S,2025-03-01,27.0,synthetic
MAT-TROLLER-S,T-Roller S,2025-04-01,28.0,synthetic
MAT-TROLLER-S,T-Roller S,2025-05-01,24.0,synthetic
MAT-TROLLER-S,T-Roller S,2025-06-01,21.0,synthetic
MAT-TROLLER-S,T-Roller S,2025-07-01,22.0,synthetic
MAT-TROLLER-S,T-Roller S,2025-08-01,15.0,synthetic
MAT-TROLLER-S,T-Roller S,2025-09-01,21.0,synthetic
MAT-TROLLER-S,T-Roller S,2025-10-01,23.0,synthetic
MAT-TROLLER-S,T-Roller S,2025-11-01,26.0,synthetic
MAT-TROLLER-S,T-Roller S,2025-12-01,23.0,synthetic
MAT-TROLLER-S,T-Roller S,2026-01-01,31.0,synthetic
MAT-VINYL-3,Vinyl -3,2023-01-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2023-02-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2023-03-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2023-04-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2023-05-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2023-06-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2023-07-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2023-08-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2023-09-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2023-10-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2023-11-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2023-12-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2024-01-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2024-02-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2024-03-01,2.0,real
MAT-VINYL-3,Vinyl -3,2024-04-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2024-05-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2024-06-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2024-07-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2024-08-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2024-09-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2024-10-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2024-11-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2024-12-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2025-01-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2025-02-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2025-03-01,3.0,synthetic
MAT-VINYL-3,Vinyl -3,2025-04-01,3.0,synthetic
MAT-VINYL-3,Vinyl -3,2025-05-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2025-06-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2025-07-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2025-08-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2025-09-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2025-10-01,1.0,synthetic
MAT-VINYL-3,Vinyl -3,2025-11-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2025-12-01,2.0,synthetic
MAT-VINYL-3,Vinyl -3,2026-01-01,3.0,synthetic
